"incident_count","year_value","month_value","offense_desc","total_incidents_by_year","avg_incidents_by_month"
380,2015,8,"Theft From Building  ",4074,339.5000000000000000
361,2015,7,"Theft From Building  ",4074,339.5000000000000000
369,2015,6,"Theft From Building  ",4074,339.5000000000000000
396,2015,5,"Theft From Building  ",4074,339.5000000000000000
326,2015,4,"Theft From Building  ",4074,339.5000000000000000
321,2015,3,"Theft From Building  ",4074,339.5000000000000000
275,2015,2,"Theft From Building  ",4074,339.5000000000000000
316,2015,1,"Theft From Building  ",4074,339.5000000000000000
366,2022,5,"Theft From Motor Vehicle ",4130,826.0000000000000000
856,2022,4,"Theft From Motor Vehicle ",4130,826.0000000000000000
893,2022,3,"Theft From Motor Vehicle ",4130,826.0000000000000000
867,2022,2,"Theft From Motor Vehicle ",4130,826.0000000000000000
1148,2022,1,"Theft From Motor Vehicle ",4130,826.0000000000000000
1020,2021,12,"Theft From Motor Vehicle ",9333,777.7500000000000000
866,2021,11,"Theft From Motor Vehicle ",9333,777.7500000000000000
894,2021,10,"Theft From Motor Vehicle ",9333,777.7500000000000000
909,2021,9,"Theft From Motor Vehicle ",9333,777.7500000000000000
784,2021,8,"Theft From Motor Vehicle ",9333,777.7500000000000000
930,2021,7,"Theft From Motor Vehicle ",9333,777.7500000000000000
765,2021,6,"Theft From Motor Vehicle ",9333,777.7500000000000000
648,2021,5,"Theft From Motor Vehicle ",9333,777.7500000000000000
464,2021,4,"Theft From Motor Vehicle ",9333,777.7500000000000000
462,2021,3,"Theft From Motor Vehicle ",9333,777.7500000000000000
614,2021,2,"Theft From Motor Vehicle ",9333,777.7500000000000000
977,2021,1,"Theft From Motor Vehicle ",9333,777.7500000000000000
1028,2020,12,"Theft From Motor Vehicle ",11314,942.8333333333333333
1088,2020,11,"Theft From Motor Vehicle ",11314,942.8333333333333333
1018,2020,10,"Theft From Motor Vehicle ",11314,942.8333333333333333
936,2020,9,"Theft From Motor Vehicle ",11314,942.8333333333333333
1314,2020,8,"Theft From Motor Vehicle ",11314,942.8333333333333333
1230,2020,7,"Theft From Motor Vehicle ",11314,942.8333333333333333
894,2020,6,"Theft From Motor Vehicle ",11314,942.8333333333333333
661,2020,5,"Theft From Motor Vehicle ",11314,942.8333333333333333
595,2020,4,"Theft From Motor Vehicle ",11314,942.8333333333333333
799,2020,3,"Theft From Motor Vehicle ",11314,942.8333333333333333
871,2020,2,"Theft From Motor Vehicle ",11314,942.8333333333333333
880,2020,1,"Theft From Motor Vehicle ",11314,942.8333333333333333
835,2019,12,"Theft From Motor Vehicle ",9688,807.3333333333333333
738,2019,11,"Theft From Motor Vehicle ",9688,807.3333333333333333
1148,2019,10,"Theft From Motor Vehicle ",9688,807.3333333333333333
868,2019,9,"Theft From Motor Vehicle ",9688,807.3333333333333333
890,2019,8,"Theft From Motor Vehicle ",9688,807.3333333333333333
951,2019,7,"Theft From Motor Vehicle ",9688,807.3333333333333333
950,2019,6,"Theft From Motor Vehicle ",9688,807.3333333333333333
783,2019,5,"Theft From Motor Vehicle ",9688,807.3333333333333333
721,2019,4,"Theft From Motor Vehicle ",9688,807.3333333333333333
629,2019,3,"Theft From Motor Vehicle ",9688,807.3333333333333333
506,2019,2,"Theft From Motor Vehicle ",9688,807.3333333333333333
669,2019,1,"Theft From Motor Vehicle ",9688,807.3333333333333333
758,2018,12,"Theft From Motor Vehicle ",8141,678.4166666666666667
684,2018,11,"Theft From Motor Vehicle ",8141,678.4166666666666667
806,2018,10,"Theft From Motor Vehicle ",8141,678.4166666666666667
765,2018,9,"Theft From Motor Vehicle ",8141,678.4166666666666667
845,2018,8,"Theft From Motor Vehicle ",8141,678.4166666666666667
794,2018,7,"Theft From Motor Vehicle ",8141,678.4166666666666667
690,2018,6,"Theft From Motor Vehicle ",8141,678.4166666666666667
625,2018,5,"Theft From Motor Vehicle ",8141,678.4166666666666667
509,2018,4,"Theft From Motor Vehicle ",8141,678.4166666666666667
592,2018,3,"Theft From Motor Vehicle ",8141,678.4166666666666667
490,2018,2,"Theft From Motor Vehicle ",8141,678.4166666666666667
583,2018,1,"Theft From Motor Vehicle ",8141,678.4166666666666667
600,2017,12,"Theft From Motor Vehicle ",6817,568.0833333333333333
674,2017,11,"Theft From Motor Vehicle ",6817,568.0833333333333333
662,2017,10,"Theft From Motor Vehicle ",6817,568.0833333333333333
616,2017,9,"Theft From Motor Vehicle ",6817,568.0833333333333333
459,2017,8,"Theft From Motor Vehicle ",6817,568.0833333333333333
558,2017,7,"Theft From Motor Vehicle ",6817,568.0833333333333333
543,2017,6,"Theft From Motor Vehicle ",6817,568.0833333333333333
733,2017,5,"Theft From Motor Vehicle ",6817,568.0833333333333333
550,2017,4,"Theft From Motor Vehicle ",6817,568.0833333333333333
489,2017,3,"Theft From Motor Vehicle ",6817,568.0833333333333333
398,2017,2,"Theft From Motor Vehicle ",6817,568.0833333333333333
535,2017,1,"Theft From Motor Vehicle ",6817,568.0833333333333333
423,2016,12,"Theft From Motor Vehicle ",6337,528.0833333333333333
580,2016,11,"Theft From Motor Vehicle ",6337,528.0833333333333333
646,2016,10,"Theft From Motor Vehicle ",6337,528.0833333333333333
587,2016,9,"Theft From Motor Vehicle ",6337,528.0833333333333333
649,2016,8,"Theft From Motor Vehicle ",6337,528.0833333333333333
533,2016,7,"Theft From Motor Vehicle ",6337,528.0833333333333333
533,2016,6,"Theft From Motor Vehicle ",6337,528.0833333333333333
495,2016,5,"Theft From Motor Vehicle ",6337,528.0833333333333333
520,2016,4,"Theft From Motor Vehicle ",6337,528.0833333333333333
505,2016,3,"Theft From Motor Vehicle ",6337,528.0833333333333333
416,2016,2,"Theft From Motor Vehicle ",6337,528.0833333333333333
450,2016,1,"Theft From Motor Vehicle ",6337,528.0833333333333333
471,2015,12,"Theft From Motor Vehicle ",5617,468.0833333333333333
530,2015,11,"Theft From Motor Vehicle ",5617,468.0833333333333333
599,2015,10,"Theft From Motor Vehicle ",5617,468.0833333333333333
596,2015,9,"Theft From Motor Vehicle ",5617,468.0833333333333333
558,2015,8,"Theft From Motor Vehicle ",5617,468.0833333333333333
611,2015,7,"Theft From Motor Vehicle ",5617,468.0833333333333333
461,2015,6,"Theft From Motor Vehicle ",5617,468.0833333333333333
492,2015,5,"Theft From Motor Vehicle ",5617,468.0833333333333333
425,2015,4,"Theft From Motor Vehicle ",5617,468.0833333333333333
341,2015,3,"Theft From Motor Vehicle ",5617,468.0833333333333333
209,2015,2,"Theft From Motor Vehicle ",5617,468.0833333333333333
324,2015,1,"Theft From Motor Vehicle ",5617,468.0833333333333333
77,2022,5,"Theft of Motor Vehicle Device",718,143.6000000000000000
146,2022,4,"Theft of Motor Vehicle Device",718,143.6000000000000000
159,2022,3,"Theft of Motor Vehicle Device",718,143.6000000000000000
153,2022,2,"Theft of Motor Vehicle Device",718,143.6000000000000000
183,2022,1,"Theft of Motor Vehicle Device",718,143.6000000000000000
160,2021,12,"Theft of Motor Vehicle Device",2200,183.3333333333333333
189,2021,11,"Theft of Motor Vehicle Device",2200,183.3333333333333333
176,2021,10,"Theft of Motor Vehicle Device",2200,183.3333333333333333
212,2021,9,"Theft of Motor Vehicle Device",2200,183.3333333333333333
188,2021,8,"Theft of Motor Vehicle Device",2200,183.3333333333333333
185,2021,7,"Theft of Motor Vehicle Device",2200,183.3333333333333333
192,2021,6,"Theft of Motor Vehicle Device",2200,183.3333333333333333
207,2021,5,"Theft of Motor Vehicle Device",2200,183.3333333333333333
166,2021,4,"Theft of Motor Vehicle Device",2200,183.3333333333333333
189,2021,3,"Theft of Motor Vehicle Device",2200,183.3333333333333333
155,2021,2,"Theft of Motor Vehicle Device",2200,183.3333333333333333
181,2021,1,"Theft of Motor Vehicle Device",2200,183.3333333333333333
121,2020,12,"Theft of Motor Vehicle Device",1785,148.7500000000000000
165,2020,11,"Theft of Motor Vehicle Device",1785,148.7500000000000000
198,2020,10,"Theft of Motor Vehicle Device",1785,148.7500000000000000
148,2020,9,"Theft of Motor Vehicle Device",1785,148.7500000000000000
145,2020,8,"Theft of Motor Vehicle Device",1785,148.7500000000000000
170,2020,7,"Theft of Motor Vehicle Device",1785,148.7500000000000000
148,2020,6,"Theft of Motor Vehicle Device",1785,148.7500000000000000
131,2020,5,"Theft of Motor Vehicle Device",1785,148.7500000000000000
127,2020,4,"Theft of Motor Vehicle Device",1785,148.7500000000000000
145,2020,3,"Theft of Motor Vehicle Device",1785,148.7500000000000000
153,2020,2,"Theft of Motor Vehicle Device",1785,148.7500000000000000
134,2020,1,"Theft of Motor Vehicle Device",1785,148.7500000000000000
135,2019,12,"Theft of Motor Vehicle Device",1636,136.3333333333333333
123,2019,11,"Theft of Motor Vehicle Device",1636,136.3333333333333333
137,2019,10,"Theft of Motor Vehicle Device",1636,136.3333333333333333
111,2019,9,"Theft of Motor Vehicle Device",1636,136.3333333333333333
160,2019,8,"Theft of Motor Vehicle Device",1636,136.3333333333333333
140,2019,7,"Theft of Motor Vehicle Device",1636,136.3333333333333333
151,2019,6,"Theft of Motor Vehicle Device",1636,136.3333333333333333
142,2019,5,"Theft of Motor Vehicle Device",1636,136.3333333333333333
139,2019,4,"Theft of Motor Vehicle Device",1636,136.3333333333333333
144,2019,3,"Theft of Motor Vehicle Device",1636,136.3333333333333333
100,2019,2,"Theft of Motor Vehicle Device",1636,136.3333333333333333
154,2019,1,"Theft of Motor Vehicle Device",1636,136.3333333333333333
137,2018,12,"Theft of Motor Vehicle Device",1721,143.4166666666666667
150,2018,11,"Theft of Motor Vehicle Device",1721,143.4166666666666667
147,2018,10,"Theft of Motor Vehicle Device",1721,143.4166666666666667
153,2018,9,"Theft of Motor Vehicle Device",1721,143.4166666666666667
179,2018,8,"Theft of Motor Vehicle Device",1721,143.4166666666666667
152,2018,7,"Theft of Motor Vehicle Device",1721,143.4166666666666667
131,2018,6,"Theft of Motor Vehicle Device",1721,143.4166666666666667
144,2018,5,"Theft of Motor Vehicle Device",1721,143.4166666666666667
133,2018,4,"Theft of Motor Vehicle Device",1721,143.4166666666666667
155,2018,3,"Theft of Motor Vehicle Device",1721,143.4166666666666667
99,2018,2,"Theft of Motor Vehicle Device",1721,143.4166666666666667
141,2018,1,"Theft of Motor Vehicle Device",1721,143.4166666666666667
145,2017,12,"Theft of Motor Vehicle Device",1732,144.3333333333333333
153,2017,11,"Theft of Motor Vehicle Device",1732,144.3333333333333333
134,2017,10,"Theft of Motor Vehicle Device",1732,144.3333333333333333
162,2017,9,"Theft of Motor Vehicle Device",1732,144.3333333333333333
169,2017,8,"Theft of Motor Vehicle Device",1732,144.3333333333333333
169,2017,7,"Theft of Motor Vehicle Device",1732,144.3333333333333333
107,2017,6,"Theft of Motor Vehicle Device",1732,144.3333333333333333
133,2017,5,"Theft of Motor Vehicle Device",1732,144.3333333333333333
149,2017,4,"Theft of Motor Vehicle Device",1732,144.3333333333333333
153,2017,3,"Theft of Motor Vehicle Device",1732,144.3333333333333333
132,2017,2,"Theft of Motor Vehicle Device",1732,144.3333333333333333
126,2017,1,"Theft of Motor Vehicle Device",1732,144.3333333333333333
130,2016,12,"Theft of Motor Vehicle Device",1787,148.9166666666666667
148,2016,11,"Theft of Motor Vehicle Device",1787,148.9166666666666667
148,2016,10,"Theft of Motor Vehicle Device",1787,148.9166666666666667
174,2016,9,"Theft of Motor Vehicle Device",1787,148.9166666666666667
133,2016,8,"Theft of Motor Vehicle Device",1787,148.9166666666666667
170,2016,7,"Theft of Motor Vehicle Device",1787,148.9166666666666667
137,2016,6,"Theft of Motor Vehicle Device",1787,148.9166666666666667
153,2016,5,"Theft of Motor Vehicle Device",1787,148.9166666666666667
122,2016,4,"Theft of Motor Vehicle Device",1787,148.9166666666666667
146,2016,3,"Theft of Motor Vehicle Device",1787,148.9166666666666667
156,2016,2,"Theft of Motor Vehicle Device",1787,148.9166666666666667
170,2016,1,"Theft of Motor Vehicle Device",1787,148.9166666666666667
182,2015,12,"Theft of Motor Vehicle Device",2088,174.0000000000000000
136,2015,11,"Theft of Motor Vehicle Device",2088,174.0000000000000000
170,2015,10,"Theft of Motor Vehicle Device",2088,174.0000000000000000
194,2015,9,"Theft of Motor Vehicle Device",2088,174.0000000000000000
201,2015,8,"Theft of Motor Vehicle Device",2088,174.0000000000000000
187,2015,7,"Theft of Motor Vehicle Device",2088,174.0000000000000000
185,2015,6,"Theft of Motor Vehicle Device",2088,174.0000000000000000
189,2015,5,"Theft of Motor Vehicle Device",2088,174.0000000000000000
